schema_version,dataset_fingerprint,assignment_id,reviewer_id,annotation_status,packet_order,evidence_id,display_order,candidate_id,formality_score,evidence_grounding_score,answerability_score,packet_skipped,skip_reason,notes,started_at,completed_at,active_seconds,question,options,correct,answer,video_1_user,video_1_source,video_2_user,video_2_source,evidence_reviewed,source_csv
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,13,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11223000_A1_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11223000_A1_A6_0-1::candidate_06,1,1,1,false,,,Thu Aug 06 2026 15:43:03 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 18:00:30 GMT-0400 (Eastern Daylight Time),404,"I walked out to the backyard deck and headed over to the corner where the trash bins and cleaning tools are kept. I noticed a large white bottle sitting on the wooden floorboards right next to the mop and broom. Was that bottle still there, or had someone moved it?","[""It was sitting on the floorboards next to the mop"",""It had been moved inside the house"",""It was placed on top of one of the trash bins"",""It was sitting on the desk with the orange tablecloth"",""It was lying on the wooden deck near the gate""]",A,It was sitting on the floorboards next to the mop,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11223000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11223000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,13,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11223000_A1_A6_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11223000_A1_A6_0-1::candidate_05,2,3,2,false,,,Thu Aug 06 2026 15:43:03 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 18:00:30 GMT-0400 (Eastern Daylight Time),404,"While I was heading out to the backyard deck to check on the trash bins, what was the person at the desk with the orange tablecloth doing?","[""Typing on a laptop"",""Drinking from a red soda can"",""Looking through a pair of glasses"",""Using a tablet device"",""Writing on a piece of paper""]",A,Typing on a laptop,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11223000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11223000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,14,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1::candidate_04,1,2,1,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:09:14 GMT-0400 (Eastern Daylight Time),4137,I'm looking at all the flowers on the table with the checkered cloth. Which specific type of pink flower is in the clear glass vase right in the middle?,"[""Pink carnations"",""Pink roses"",""Pink tulips"",""Pink lilies"",""Pink daisies""]",A,Pink carnations,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11250000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11250000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,14,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1::candidate_01,1,1,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:09:14 GMT-0400 (Eastern Daylight Time),4137,I was sitting at my desk working on my laptop. Was there a white bottle with a red cap on my desk?,"[""Yes, it was on the left side of the laptop."",""Yes, it was on the right side of the laptop."",""No, there was only a red soda can."",""No, there was only a pair of glasses."",""No, there was only a white bowl.""]",A,"Yes, it was on the left side of the laptop.",Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11250000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11250000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,14,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1::candidate_02,2,3,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:09:14 GMT-0400 (Eastern Daylight Time),4137,I was arranging flowers on the table with the red and white checkered cloth. What color soda can was sitting on the desk next to the laptop screen?,"[""A red soda can"",""A blue soda can"",""A green soda can"",""A yellow soda can"",""A silver soda can""]",A,A red soda can,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11250000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11250000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,14,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1::candidate_06,1,3,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:09:14 GMT-0400 (Eastern Daylight Time),4137,"When I was inside arranging the flowers on the table, what were you doing at your desk?","[""Typing on a laptop"",""Watching a movie"",""Drinking from a red can"",""Organizing files"",""Taking a phone call""]",A,Typing on a laptop,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11250000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11250000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,14,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1::candidate_03,1,1,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:09:14 GMT-0400 (Eastern Daylight Time),4137,I was just looking at my phone on the desk while you were arranging the flowers at the table. What was the red can sitting next to my laptop?,"[""A red soda can"",""A red energy drink"",""A red coffee mug"",""A red water bottle"",""A red juice box""]",A,A red soda can,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11250000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11250000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,14,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11250000_A2_A6_0-1::candidate_05,2,1,1,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:09:14 GMT-0400 (Eastern Daylight Time),4137,I'm looking at the table with the checkered cloth covered in flowers and snacks. There's a large white bottle with a red cap sitting on the desk next to the laptop. What is that bottle?,"[""A bottle of medicine or supplements"",""A bottle of dish soap"",""A bottle of cooking oil"",""A bottle of perfume"",""A bottle of water""]",A,A bottle of medicine or supplements,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11250000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11250000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,15,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1::candidate_01,2,1,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:23:39 GMT-0400 (Eastern Daylight Time),942,"I was standing by the table with the checkered tablecloth, and I noticed a large white bottle with a red cap sitting on the surface nearby. What was the person at the desk doing while I was there?","[""Typing on a laptop keyboard"",""Cleaning the table with a cloth"",""Looking at a printed photograph"",""Drinking from a mug"",""Writing in a notebook""]",A,Typing on a laptop keyboard,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11260000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11260000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,15,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1::candidate_04,1,3,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:23:39 GMT-0400 (Eastern Daylight Time),942,"I was busy eating a sandwich and arranging those pink flowers on the checkered table. While I was handling the food and flowers, what were you doing at the desk with the projector screen?","[""Scrolling through a messaging app on a smartphone"",""Typing on a laptop keyboard"",""Adjusting a white bottle with a red cap"",""Cleaning the desk with a cloth"",""Writing on a piece of paper""]",A,Scrolling through a messaging app on a smartphone,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11260000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11260000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,15,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1::candidate_05,1,3,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:23:39 GMT-0400 (Eastern Daylight Time),942,I was at the table with the checkered cloth eating a sandwich and looking at the flowers. Did you notice what was sitting on the desk near the laptop screen while you were working?,"[""A large white bottle with a red cap"",""A small potted cactus"",""A pair of black sunglasses"",""A stack of red envelopes"",""A blue water bottle""]",A,A large white bottle with a red cap,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11260000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11260000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,15,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1::candidate_02,2,1,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:23:39 GMT-0400 (Eastern Daylight Time),942,"I was standing by the table with the checkered tablecloth and the flower vases, and I noticed a large white bottle with a red cap sitting on a desk nearby. What was the person at that desk doing with the smartphone and laptop?","[""Typing on the laptop keyboard"",""Scrolling through a photo gallery"",""Taking a picture of the table"",""Watching a video on the phone"",""Reading a printed document""]",A,Typing on the laptop keyboard,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11260000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11260000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,15,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1::candidate_06,1,3,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:23:39 GMT-0400 (Eastern Daylight Time),942,I was at the table with the checkered cloth eating a sandwich and looking at the flowers. Did you notice what was sitting on the desk near the laptop screen?,"[""A large white bottle with a red cap"",""A small potted cactus"",""A pair of black sunglasses"",""A stack of red envelopes"",""A blue water bottle""]",A,A large white bottle with a red cap,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11260000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11260000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,15,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11260000_A2_A6_0-1::candidate_03,2,1,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 19:23:39 GMT-0400 (Eastern Daylight Time),942,"I was standing by the table with the checkered tablecloth and the flower vases, and I noticed a large white bottle with a red cap sitting on a desk nearby. What was the person at that desk doing with the smartphone and laptop?","[""Typing on the laptop keyboard"",""Scrolling through a photo gallery"",""Taking a picture of the table"",""Watching a video on the phone"",""Reading a printed document""]",A,Typing on the laptop keyboard,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11260000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11260000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,16,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1::candidate_02,2,1,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 20:11:06 GMT-0400 (Eastern Daylight Time),2765,I just went out to the wooden deck with this white plastic bag. What was the little girl in the maroon dress doing inside near the whiteboard while I was heading out?,"[""Sitting at the table arranging flowers"",""Standing by the whiteboard holding a marker"",""Kneeling on the floor looking through boxes"",""Sitting on the bed using a laptop"",""Standing in the living room holding a toy""]",B,Standing by the whiteboard holding a marker,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11310000.mp4,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11310000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,16,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1::candidate_04,2,3,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 20:11:06 GMT-0400 (Eastern Daylight Time),2765,"When I went out onto the wooden deck with that white bag, where had the person in the red dress ended up?","[""Standing in the living room near the whiteboard"",""Sitting on the bed in the bedroom"",""Standing on the wooden deck with me"",""Sitting at the dining table with the flowers"",""In the kitchen near the refrigerator""]",A,Standing in the living room near the whiteboard,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11310000.mp4,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11310000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,16,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1::candidate_05,1,1,1,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 20:11:06 GMT-0400 (Eastern Daylight Time),2765,"I was standing by the whiteboard near the entrance of the living room holding a plastic bag. Who was the other person I was waiting for, who was sitting at the table with the flowers?","[""The person wearing a white shirt and white pants"",""The person wearing a red dress"",""The person in the purple shirt"",""The person in the grey shirt"",""The person in the blue dress""]",A,The person wearing a white shirt and white pants,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11310000.mp4,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11310000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,16,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1::candidate_01,2,1,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 20:11:06 GMT-0400 (Eastern Daylight Time),2765,I just headed out to the wooden deck with this white plastic bag. What was the little girl in the maroon dress doing inside while I was walking out?,"[""Sitting at the table arranging the flowers"",""Standing by the whiteboard holding a marker"",""Kneeling on the floor looking through boxes"",""Sitting on the bed using a laptop"",""Standing in the living room holding a toy""]",B,Standing by the whiteboard holding a marker,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11310000.mp4,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11310000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,16,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1::candidate_06,2,2,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 20:11:06 GMT-0400 (Eastern Daylight Time),2765,I was walking toward the sliding door near the tall potted plant to step out onto the wooden deck. What object was sitting on the table where the person in the white shirt was working?,"[""A laptop computer"",""A cardboard cutout of a character"",""A stack of books"",""A pile of laundry"",""A large whiteboard""]",B,A cardboard cutout of a character,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11310000.mp4,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11310000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,16,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11310000_A1_A2_0-1::candidate_03,2,3,1,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2026 20:11:06 GMT-0400 (Eastern Daylight Time),2765,I saw the little girl in the maroon dress standing in front of the whiteboard. What was written at the very top of that board?,"[""A list of chores"",""The word 'Timeline'"",""A drawing of a house"",""The word 'Shopping'"",""A math equation""]",B,The word 'Timeline',Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11310000.mp4,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11310000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1::candidate_01,2,3,1,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 08:38:41 GMT-0400 (Eastern Daylight Time),43959,"I was looking out at the backyard patio while washing things at the sink, but I couldn't see what was on the desk in the other room. Which of these items was sitting on the desk next to the laptop?","[""A white bottle with a red cap"",""A pair of wooden salad servers"",""A red soda can"",""A black smartphone"",""A pair of eyeglasses""]",C,A red soda can,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11313000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11313000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1::candidate_02,1,2,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 08:38:41 GMT-0400 (Eastern Daylight Time),43959,"I was washing dishes at the sink and looking out towards the backyard. In the living room where the projector screen is, what red item was sitting on the desk?","[""A red soda can"",""A red plastic bottle"",""A red smartphone case"",""A red notebook"",""A red mug""]",A,A red soda can,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11313000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11313000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1::candidate_06,2,1,1,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 08:38:41 GMT-0400 (Eastern Daylight Time),43959,I noticed a bottle with a red cap sitting on the desk next to the laptop. What is that bottle actually?,"[""A white bottle of cleaning spray"",""A white bottle of cleaning fluid"",""A white bottle of hand sanitizer"",""A white bottle of lotion"",""A white bottle of mouthwash""]",B,A white bottle of cleaning fluid,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11313000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11313000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1::candidate_03,2,1,2,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 08:38:41 GMT-0400 (Eastern Daylight Time),43959,"I was checking the backyard area and then came inside to wash dishes at the sink. In the room with the projector screen where I saw you working on the laptop, what white appliance is sitting on the counter behind the sofa?","[""A white microwave"",""A white toaster oven"",""A white air fryer"",""A white mini-fridge"",""A white coffee maker""]",A,A white microwave,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11313000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11313000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1::candidate_04,3,2,1,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 08:38:41 GMT-0400 (Eastern Daylight Time),43959,"I was outside looking at the blue house and then came inside to wash a glass at the sink, but I missed what was happening in the living area. While I was handling the glass at the sink, which person was standing near the large white projection screen?","[""A person wearing a maroon dress"",""A person wearing a white outfit"",""A person wearing a dark jacket"",""A person wearing a red shirt"",""A person wearing a blue robe""]",B,A person wearing a white outfit,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11313000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11313000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11313000_A1_A6_0-1::candidate_05,3,2,1,false,,,Thu Aug 06 2026 15:43:04 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 08:38:41 GMT-0400 (Eastern Daylight Time),43959,"I saw a large white appliance sitting on the kitchen counter next to the sink, but from my angle I couldn't tell what it was. What is that white box actually?","[""A washing machine"",""A microwave oven"",""A refrigerator"",""A coffee maker"",""A toaster oven""]",B,A microwave oven,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11313000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11313000.mp4,true,day5_7_first_50
