"schema_version","dataset_fingerprint","assignment_id","reviewer_id","annotation_status","packet_order","evidence_id","display_order","candidate_id","formality_score","evidence_grounding_score","answerability_score","fea_total_score","aggregate_rank","packet_skipped","skip_reason","notes","started_at","completed_at","active_seconds","question","options","correct","answer","video_1_user","video_1_source","video_2_user","video_2_source"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","42","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1::candidate_01","1","2","2","5","4","false","","","2026-08-06T19:43:10.595Z","2026-08-07T22:57:22.350Z","385","I was busy checking out the plums at the fruit display with the yellow checkered tablecloths, but I couldn't see where you ended up. Which aisle did you go to?","[""The aisle with the large glass-door refrigerators"",""The aisle with the beauty and personal care products"",""The aisle with the frozen food freezers"",""The checkout area"",""The bakery section""]","B","The aisle with the beauty and personal care products","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_16183000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16183000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","42","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1::candidate_06","1","2","2","5","5","false","","","2026-08-06T19:43:10.595Z","2026-08-07T22:57:22.350Z","385","I was picking out some plums in the produce section with the yellow checkered tablecloths. While I was doing that, which aisle were you walking down?","[""the beauty aisle with bottles of shampoo and lotions"",""the checkout area with the red signs"",""the aisle with the large stacks of yellow boxes"",""the refrigerated beverage aisle"",""the fresh produce section""]","A","the beauty aisle with bottles of shampoo and lotions","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_16183000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16183000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","42","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1::candidate_04","1","2","2","5","5","false","","","2026-08-06T19:43:10.595Z","2026-08-07T22:57:22.350Z","385","I was busy looking at the plums in the fruit section, so I didn't really look around much. When you walked through the aisle near the checkout area, which large pink sign hanging above the shelves did you see?","[""A sign that says Beauty"",""A sign that says Checkout"",""A sign that says Snacks"",""A sign that says Drinks"",""A sign that says Bakery""]","A","A sign that says Beauty","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_16183000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16183000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","43","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1::candidate_04","2","2","2","6","1","false","","","2026-08-06T19:43:10.762Z","2026-08-07T23:21:54.939Z","1501","I was gathering all those white power adapters off the floor, but I couldn't see what was happening over by the bed. What did the person in the bedroom do with the white pillow?","[""They held the pillow up and examined it closely"",""They threw the pillow onto the floor"",""They placed the pillow back on the bed"",""They put the pillow inside a laundry basket"",""They sat on top of the pillow""]","A","They held the pillow up and examined it closely","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10033000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10033000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","43","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1::candidate_03","1","3","2","6","6","false","","","2026-08-06T19:43:10.762Z","2026-08-07T23:21:54.939Z","1501","I was down here sorting through the cables and power strips near the sun pillow. In the bedroom, where did you end up placing that white pillow you picked up from the bed?","[""On the green patterned rug"",""On the windowsill"",""Inside the pink bag"",""On the desk"",""On the floor next to the door""]","A","On the green patterned rug","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10033000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10033000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","43","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1::candidate_06","2","2","2","6","1","false","","","2026-08-06T19:43:10.762Z","2026-08-07T23:21:54.939Z","1501","I was busy picking up the power adapters from the floor, so I couldn't see what happened with the bedding. What did the person in the bedroom do with the white pillow?","[""They held the pillow up and examined it closely"",""They threw the pillow onto the floor"",""They placed the pillow back on the bed"",""They put the pillow inside a laundry basket"",""They sat on top of the pillow""]","A","They held the pillow up and examined it closely","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10033000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10033000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","43","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1::candidate_01","1","3","2","6","4","false","","","2026-08-06T19:43:10.762Z","2026-08-07T23:21:54.939Z","1501","I was fiddling with those white power strips and cables on the floor near the sun-shaped pillow. While I was doing that, I saw you in the bedroom near the window. What did you pick up and move from the bed?","[""A white pillow"",""A patterned blanket"",""A green rug"",""A pink bag"",""A small box""]","A","A white pillow","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10033000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10033000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","43","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1::candidate_05","2","2","2","6","1","false","","","2026-08-06T19:43:10.762Z","2026-08-07T23:21:54.939Z","1501","I was gathering the white power adapters off the floor, but I couldn't see what was happening over by the bed. What did the person in the bedroom do with the white pillow?","[""They held the pillow up and examined it closely"",""They threw the pillow onto the floor"",""They placed the pillow back on the bed"",""They put the pillow inside a laundry basket"",""They sat on top of the pillow""]","A","They held the pillow up and examined it closely","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10033000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10033000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","43","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1::candidate_02","1","3","2","6","4","false","","","2026-08-06T19:43:10.762Z","2026-08-07T23:21:54.939Z","1501","I was down here fiddling with the white power strips and cables near the sun-shaped pillow. Meanwhile, you were in the bedroom. What specific item did you pick up from the bed and move?","[""A white pillow"",""A green patterned rug"",""A pink bag on the windowsill"",""A laptop on the desk"",""A framed picture on the wall""]","A","A white pillow","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10033000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10033000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","44","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1::candidate_03","2","1","1","4","6","false","","","2026-08-06T19:43:10.926Z","2026-08-07T23:31:30.452Z","571","I was just sitting in the bedroom with the computer screens and noticed the person in the green shirt walking through the doorway. Which room were they walking into?","[""The bedroom with the computer screens"",""The living room with the projector screen"",""The kitchen with the sink and window"",""The bathroom with the shower curtain"",""The hallway with the coat rack""]","B","The living room with the projector screen","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10113000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10113000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","44","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1::candidate_04","2","1","2","5","6","false","","","2026-08-06T19:43:10.926Z","2026-08-07T23:31:30.452Z","571","I'm looking at the table with the checkered tablecloth that's covered in boxes and a hairdryer. What is the large white object mounted on the wall in the background of that room?","[""a large projection screen"",""a white kitchen cabinet"",""a folded paper fan"",""a framed mirror"",""a large painting""]","A","a large projection screen","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10113000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10113000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","44","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1::candidate_06","3","2","1","6","4","false","","","2026-08-06T19:43:10.926Z","2026-08-07T23:31:30.452Z","571","I'm looking out the window in the kitchen at the patio, but I can't see what's on the table in the living room area. What kind of tablecloth is covering the table there?","[""A red and white checkered tablecloth"",""A plain white tablecloth"",""A blue floral patterned tablecloth"",""A solid brown wooden table surface"",""A black and white striped tablecloth""]","A","A red and white checkered tablecloth","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10113000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10113000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","44","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1::candidate_02","3","2","2","7","3","false","","","2026-08-06T19:43:10.926Z","2026-08-07T23:31:30.452Z","571","I'm sitting in the bedroom with all the computer screens and can't see what's going on in the living room. On that table with the red and white checkered tablecloth, is the hairdryer blue or white?","[""A light blue hairdryer"",""A white hairdryer"",""A black hairdryer"",""A pink hairdryer"",""A silver hairdryer""]","A","A light blue hairdryer","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10113000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10113000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","44","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1::candidate_01","3","3","2","8","2","false","","","2026-08-06T19:43:10.926Z","2026-08-07T23:31:30.452Z","571","I was in the bedroom with the computers and couldn't see into the other room clearly. What large appliance was sitting on the checkered table in the room with the projector screen?","[""A blue hairdryer"",""A black microwave"",""A silver toaster"",""A white kettle"",""A glass blender""]","A","A blue hairdryer","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10113000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10113000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","44","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10113000_A1_A5_0-1::candidate_05","3","3","2","8","1","false","","","2026-08-06T19:43:10.926Z","2026-08-07T23:31:30.452Z","571","I'm in the bedroom with all my laptops set up, and I can see the window behind the bed, but I can't see the view from the kitchen. Is there a large white umbrella visible outside the window in the kitchen area?","[""Yes, a large white umbrella is visible outside"",""No, there is no umbrella visible outside"",""Yes, a blue umbrella is visible outside"",""Yes, a red umbrella is visible outside"",""No, the window is covered by blinds""]","A","Yes, a large white umbrella is visible outside","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10113000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10113000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","45","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1::candidate_05","1","1","1","3","5","false","","","2026-08-06T19:43:11.104Z","2026-08-08T13:31:33.296Z","3044","I was just standing by the counter in the kitchen handling a white charger and cable. Where did the person in the green shirt and beige shorts end up putting the orange bag with the yellow logo?","[""On top of the white appliance"",""Inside the microwave"",""On the wire rack next to the pot"",""Inside the red refrigerator"",""On the floor""]","C","On the wire rack next to the pot","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10140000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","45","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1::candidate_04","1","2","1","4","6","false","","","2026-08-06T19:43:11.104Z","2026-08-08T13:31:33.296Z","3044","I was just looking at the white power adapter and cable in my hands while standing by the wire rack. Where did that person in the green shirt end up putting it?","[""On the white plate on the shelf"",""Inside the orange bag"",""On the wire rack next to the pot"",""Inside the white appliance"",""On the floor""]","C","On the wire rack next to the pot","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10140000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","45","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1::candidate_01","3","1","1","5","4","false","","","2026-08-06T19:43:11.104Z","2026-08-08T13:31:33.296Z","3044","I was dealing with that white power strip in the small tiled area near the rice cooker. Did anyone else end up with one of those power strips later on in the room with the projector screen?","[""The person in the green shirt holding a power strip"",""The person in the floral dress holding a power strip"",""The person in the orange shirt holding a power strip"",""The person in the white shirt holding a power strip"",""Nobody was holding a power strip""]","A","The person in the green shirt holding a power strip","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10140000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","45","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1::candidate_03","2","3","1","6","2","false","","","2026-08-06T19:43:11.104Z","2026-08-08T13:31:33.296Z","3044","I was in the small tiled kitchen area handling that white power strip and looking at the shelf with the orange package. Meanwhile, in the room with the checkered mat and projector screen, what was the person in the white shirt doing?","[""Standing by the counter near the window"",""Sitting on a round woven ottoman"",""Standing near the doorway holding a phone"",""Bending over a table with a red bag"",""Sitting on a wooden chair eating""]","B","Sitting on a round woven ottoman","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10140000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","45","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1::candidate_06","2","3","1","6","3","false","","","2026-08-06T19:43:11.104Z","2026-08-08T13:31:33.296Z","3044","I was standing in the kitchen area near the counter. Who was the person sitting on the round woven pouf in the dining area?","[""The person with pink hair wearing a white apron"",""The person with dark curly hair in a peach t-shirt"",""The person with short blonde hair in a white shirt"",""The person with long dark hair in a green shirt"",""The person in a black shirt holding a phone""]","C","The person with short blonde hair in a white shirt","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10140000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","45","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10140000_A1_A3_0-1::candidate_02","3","3","3","9","1","false","","","2026-08-06T19:43:11.104Z","2026-08-08T13:31:33.296Z","3044","I was handling that white power strip in the small tiled kitchen area. Later, in the room with the projector screen and checkered mat, did anyone end up holding that power strip?","[""The person in the floral dress was holding the power strip"",""The person in the orange shirt was holding the power strip"",""The person in the white shirt was holding the power strip"",""The person in the green shirt was holding the power strip"",""Nobody was holding the power strip""]","E","Nobody was holding the power strip","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10140000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","46","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1::candidate_04","1","2","1","4","4","false","","","2026-08-06T19:43:11.292Z","2026-08-08T13:46:14.136Z","886","I was in the bedroom adjusting the bedding and looking around my room, but I didn't see anyone else in there. In the other room with the projector screen and the checkered tablecloth, what was the person in the green shirt doing?","[""Sitting at the table and eating a meal"",""Standing near the whiteboard and looking at a phone"",""Cooking food at a stove or counter"",""Sitting on the floor reading a book"",""Sleeping on a couch in the corner""]","B","Standing near the whiteboard and looking at a phone","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10150000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10150000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","46","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1::candidate_05","1","3","1","5","3","false","","","2026-08-06T19:43:11.292Z","2026-08-08T13:46:14.136Z","886","I was just adjusting my bedding in the bedroom, but then I walked out into the living room and saw people gathering around the table. What kind of tablecloth is on that table?","[""a red and white checkered pattern"",""a solid beige fabric"",""a blue floral print"",""a grey and white striped pattern"",""a plain white plastic sheet""]","A","a red and white checkered pattern","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10150000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10150000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","46","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1::candidate_06","3","3","2","8","1","false","","","2026-08-06T19:43:11.292Z","2026-08-08T13:46:14.136Z","886","I was just tidying up my bedding in the bedroom before heading out to join the others in the living room. I noticed a person standing by the large projection screen in the background, but I couldn't tell exactly what they were doing from where I was standing. What was the person standing near the screen doing with their hands?","[""holding a smartphone in front of them"",""clapping their hands together"",""holding a glass of milk"",""gesturing with both hands open"",""holding a piece of paper""]","A","holding a smartphone in front of them","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10150000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10150000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","46","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1::candidate_03","2","2","1","5","5","false","","","2026-08-06T19:43:11.292Z","2026-08-08T13:46:14.136Z","886","I was in the bedroom making my bed and looking around the room. I noticed a lamp hanging from the ceiling, but I wasn't sure what kind it was. What kind of lamp is hanging above the bed?","[""A standard white dome ceiling light"",""A pleated white cone-shaped pendant lamp"",""A vintage brass chandelier"",""A modern spherical globe light"",""A colorful stained-glass hanging lamp""]","B","A pleated white cone-shaped pendant lamp","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10150000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10150000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","46","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1::candidate_02","3","2","1","6","2","false","","","2026-08-06T19:43:11.292Z","2026-08-08T13:46:14.136Z","886","I was in the bedroom making my bed and just started walking out toward the living room. When I got there, I saw someone standing near the table, but the view was a bit blocked. Which person is standing by the table in the living room?","[""The person with pink hair wearing a patterned dress"",""The person with dark hair wearing a green t-shirt"",""The person with dark hair wearing a pink t-shirt"",""The person with dark hair wearing a white shirt"",""The person with red hair wearing a white shirt""]","B","The person with dark hair wearing a green t-shirt","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10150000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10150000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","46","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10150000_A2_A3_0-1::candidate_01","1","1","1","3","6","false","","","2026-08-06T19:43:11.292Z","2026-08-08T13:46:14.136Z","886","While I was tidying up the bed in the bedroom, I walked out into the living room. Who was the person wearing the green shirt that I saw standing near the table?","[""The person with pink hair"",""The person holding the glass of milk"",""The person standing next to the projector screen"",""The person sitting on the couch"",""The person wearing a brown shirt""]","C","The person standing next to the projector screen","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10150000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10150000.mp4"
